poster_number,avg_node_distance,avg_node_distance_kw,avg_random,number_recommend
5084,2.4,2.9,2.8,1
5084,2.3,2.9,2.7,2
5084,2.1,2.9,2.9,3
5084,2.0,2.9,2.8,4
5084,2.1,2.9,2.6,5
13696,1.9,2.0,2.7,1
13696,1.6,2.7,2.9,2
13696,1.1,1.8,2.6,3
13696,0.9,0.6,2.9,4
13696,0.8,1.4,2.6,5
11935,1.3,2.4,2.7,1
11935,1.4,2.1,2.7,2
11935,1.5,2.5,2.7,3
11935,1.2,2.5,2.7,4
11935,2.1,1.8,2.8,5
3422,2.1,2.7,2.9,1
3422,1.1,2.4,2.8,2
3422,0.3,2.2,2.2,3
3422,0.4,2.4,2.8,4
3422,0.3,2.4,2.7,5
57,2.8,3.0,3.0,1
57,2.6,2.7,3.0,2
57,2.3,2.7,2.9,3
57,2.0,2.8,2.9,4
57,2.3,2.5,2.9,5
12578,1.3,2.1,2.7,1
12578,1.3,2.5,2.5,2
12578,1.1,2.5,2.9,3
12578,1.1,2.7,2.8,4
12578,0.8,2.2,2.8,5
13981,2.6,2.6,3.0,1
13981,2.3,2.5,2.7,2
13981,1.0,2.3,2.4,3
13981,0.5,2.3,2.6,4
13981,0.6,1.7,3.0,5
11715,1.2,2.0,2.5,1
11715,0.8,1.2,2.8,2
11715,0.2,1.0,2.6,3
11715,0.3,0.7,2.8,4
11715,0.4,0.9,2.6,5
3990,1.7,2.8,2.5,1
3990,1.1,2.3,2.9,2
3990,0.9,2.2,2.9,3
3990,0.9,2.4,2.8,4
3990,0.8,2.3,2.9,5
13477,0.6,0.6,2.5,1
13477,1.0,0.9,2.7,2
13477,0.1,1.1,3.0,3
13477,0.7,1.0,2.9,4
13477,0.7,0.9,2.6,5
6245,0.6,2.1,3.0,1
6245,0.4,1.6,2.9,2
6245,0.3,1.1,3.0,3
6245,0.1,1.6,2.6,4
6245,0.2,1.0,3.0,5
6538,1.2,1.9,2.7,1
6538,0.8,1.5,2.9,2
6538,0.7,1.6,3.0,3
6538,1.0,2.4,2.8,4
6538,1.2,2.2,2.9,5
1005,1.7,3.0,3.0,1
1005,1.0,1.8,3.0,2
1005,0.9,2.2,3.0,3
1005,1.0,2.4,3.0,4
1005,1.0,2.3,3.0,5
6897,1.9,2.8,2.7,1
6897,1.5,3.0,3.0,2
6897,1.1,2.4,2.9,3
6897,0.6,2.2,3.0,4
6897,1.0,2.1,3.0,5
2009,2.8,2.5,3.0,1
2009,2.3,2.6,3.0,2
2009,2.3,3.0,2.9,3
2009,2.0,2.7,2.9,4
2009,2.2,2.7,3.0,5
10428,1.4,1.5,2.6,1
10428,1.1,2.7,2.9,2
10428,1.0,1.9,2.5,3
10428,1.0,2.2,2.7,4
10428,1.1,1.6,2.4,5
5817,1.3,1.8,2.8,1
5817,1.3,2.1,3.0,2
5817,0.9,2.9,3.0,3
5817,0.8,2.8,2.9,4
5817,0.8,2.9,3.0,5
4071,1.2,0.9,2.6,1
4071,1.1,0.9,2.7,2
4071,1.0,0.7,2.5,3
4071,0.3,0.5,2.6,4
4071,0.4,1.1,2.8,5
8589,0.4,1.2,2.8,1
8589,0.6,2.9,3.0,2
8589,0.7,2.1,2.9,3
8589,0.7,1.4,3.0,4
8589,0.7,2.4,3.0,5
3886,2.3,2.8,2.6,1
3886,2.1,2.8,2.7,2
3886,2.1,2.6,3.0,3
3886,2.2,2.5,2.4,4
3886,1.2,2.5,2.5,5
2428,1.2,1.6,2.3,1
2428,1.1,1.2,2.7,2
2428,1.0,1.4,2.6,3
2428,1.1,1.8,2.9,4
2428,0.2,0.8,2.7,5
8910,1.1,2.7,2.8,1
8910,0.1,1.0,2.8,2
8910,0.2,1.1,2.8,3
8910,0.1,1.7,2.8,4
8910,0.0,1.7,2.6,5
8899,1.5,3.0,2.9,1
8899,0.3,3.0,2.7,2
8899,0.0,3.0,2.8,3
8899,0.1,2.9,2.6,4
8899,0.1,2.7,2.8,5
5818,1.9,2.4,2.9,1
5818,0.6,2.4,3.0,2
5818,0.6,1.9,3.0,3
5818,0.5,1.9,3.0,4
5818,0.6,1.9,2.9,5
11727,0.6,0.7,2.8,1
11727,0.5,0.8,2.6,2
11727,0.5,0.5,2.8,3
11727,0.2,0.8,2.8,4
11727,0.2,0.9,2.6,5
13151,1.4,1.6,2.5,1
13151,1.0,1.2,2.6,2
13151,0.4,1.1,2.6,3
13151,0.1,1.1,2.8,4
13151,0.4,0.8,3.0,5
6475,2.5,3.0,3.0,1
6475,1.6,2.7,3.0,2
6475,1.4,2.5,2.9,3
6475,1.2,2.4,2.8,4
6475,1.9,2.5,2.9,5
14547,2.8,2.6,3.0,1
14547,0.7,2.5,3.0,2
14547,0.4,1.6,3.0,3
14547,0.6,1.4,2.8,4
14547,0.5,1.8,3.0,5
4387,0.8,1.4,2.7,1
4387,0.4,2.7,2.8,2
4387,0.8,2.7,2.4,3
4387,0.4,2.7,2.7,4
4387,1.2,2.7,2.7,5
13081,3.0,3.0,2.9,1
13081,1.9,1.2,2.9,2
13081,1.0,1.9,2.6,3
13081,1.1,2.1,2.9,4
13081,1.7,1.8,2.5,5
846,3.0,2.9,2.8,1
846,2.4,2.7,2.8,2
846,2.0,3.0,3.0,3
846,1.9,3.0,2.9,4
846,2.1,2.8,3.0,5
5607,2.7,2.7,2.8,1
5607,2.1,3.0,2.6,2
5607,1.6,2.9,2.8,3
5607,1.3,2.8,2.3,4
5607,1.3,3.0,2.5,5
6554,2.1,2.2,3.0,1
6554,1.6,1.9,2.7,2
6554,0.9,1.3,2.5,3
6554,0.5,1.9,2.8,4
6554,0.9,2.3,2.8,5
4716,2.1,2.9,2.7,1
4716,2.5,2.7,2.8,2
4716,0.9,2.3,2.9,3
4716,0.9,2.1,2.8,4
4716,0.9,1.8,2.6,5
576,1.0,2.2,2.7,1
576,0.8,1.0,2.5,2
576,0.6,1.5,2.6,3
576,0.6,1.4,3.0,4
576,0.6,0.8,2.7,5
841,2.9,3.0,3.0,1
841,2.6,2.5,2.8,2
841,2.2,2.6,2.9,3
841,2.1,2.9,3.0,4
841,2.0,2.5,3.0,5
51,2.9,2.2,2.9,1
51,2.6,2.4,3.0,2
51,2.1,3.0,2.9,3
51,2.0,3.0,3.0,4
51,2.3,3.0,2.9,5
1945,2.3,2.0,2.8,1
1945,1.4,2.1,2.9,2
1945,0.8,1.7,2.8,3
1945,0.8,2.0,2.9,4
1945,0.6,1.7,2.6,5
2777,0.7,1.7,2.9,1
2777,0.9,2.0,2.9,2
2777,0.9,1.7,2.8,3
2777,0.8,1.7,2.7,4
2777,0.6,1.7,2.8,5
5511,2.2,2.5,2.7,1
5511,1.7,2.8,3.0,2
5511,1.1,2.6,3.0,3
5511,0.8,2.5,3.0,4
5511,1.0,2.8,3.0,5
2823,2.0,2.2,2.8,1
2823,1.8,2.1,2.6,2
2823,1.6,2.0,2.8,3
2823,1.4,2.1,2.7,4
2823,1.2,2.1,2.5,5
8168,2.6,2.4,2.8,1
8168,2.2,2.2,2.6,2
8168,1.7,2.3,2.7,3
8168,1.0,2.2,2.9,4
8168,1.2,2.4,2.7,5
8449,2.1,1.7,2.9,1
8449,1.6,1.9,3.0,2
8449,1.3,1.9,2.8,3
8449,1.2,2.3,2.9,4
8449,1.0,1.9,2.8,5
167,3.0,2.4,3.0,1
167,1.8,2.8,2.7,2
167,1.2,2.6,2.4,3
167,1.4,3.0,2.7,4
167,1.4,2.8,2.5,5
1370,1.2,1.6,2.8,1
1370,0.7,0.8,2.6,2
1370,0.4,1.0,2.8,3
1370,0.5,0.9,2.7,4
1370,0.5,0.9,2.6,5
829,1.2,2.8,3.0,1
829,1.3,2.4,3.0,2
829,1.1,1.9,2.9,3
829,1.5,1.9,3.0,4
829,1.3,2.2,3.0,5
11917,0.9,2.0,2.5,1
11917,0.9,1.8,2.6,2
11917,0.8,1.7,2.8,3
11917,0.6,1.8,2.8,4
11917,0.5,1.3,2.6,5
5125,1.8,1.9,3.0,1
5125,1.9,2.1,2.8,2
5125,1.1,1.9,3.0,3
5125,1.3,1.5,2.8,4
5125,2.1,1.2,2.7,5
3461,0.9,2.8,3.0,1
3461,2.7,2.9,3.0,2
3461,0.6,1.5,3.0,3
3461,0.2,2.4,3.0,4
3461,0.3,2.4,3.0,5
11352,0.7,1.3,2.6,1
11352,0.5,1.4,2.5,2
11352,0.6,1.3,2.3,3
11352,0.5,1.4,2.6,4
11352,0.6,1.0,2.7,5
6529,2.2,1.7,2.6,1
6529,1.1,1.3,2.8,2
6529,0.9,0.9,2.9,3
6529,0.8,0.7,2.7,4
6529,0.9,1.3,2.9,5
6525,1.0,0.5,2.5,1
6525,1.0,0.2,2.7,2
6525,1.0,0.9,2.4,3
6525,0.6,1.3,2.4,4
6525,0.5,1.3,2.4,5
7256,1.8,3.0,3.0,1
7256,1.8,2.6,2.9,2
7256,0.7,2.6,3.0,3
7256,1.5,2.5,3.0,4
7256,1.1,2.6,2.9,5
10314,0.9,2.3,3.0,1
10314,1.1,2.3,2.9,2
10314,1.1,2.3,2.8,3
10314,0.9,1.3,2.4,4
10314,0.5,1.5,2.6,5
14507,1.9,3.0,2.7,1
14507,2.0,3.0,3.0,2
14507,1.8,2.9,3.0,3
14507,1.2,3.0,3.0,4
14507,1.1,2.8,2.9,5
9065,3.0,2.6,3.0,1
9065,1.9,2.4,2.5,2
9065,1.9,2.4,2.8,3
9065,1.5,2.7,2.6,4
9065,2.1,2.7,2.6,5
8634,2.3,2.2,2.6,1
8634,2.3,2.0,2.7,2
8634,2.5,2.0,2.7,3
8634,2.1,2.2,2.8,4
8634,1.8,2.1,2.5,5
8663,2.4,2.4,2.8,1
8663,1.3,2.6,2.7,2
8663,0.6,0.9,2.8,3
8663,0.7,0.7,2.5,4
8663,0.7,1.0,2.7,5
6315,2.0,1.4,2.6,1
6315,1.3,1.4,2.8,2
6315,1.0,1.1,2.9,3
6315,0.8,1.7,3.0,4
6315,0.9,1.2,2.9,5
10659,1.7,2.9,2.6,1
10659,0.7,2.4,2.9,2
10659,0.4,2.5,2.5,3
10659,0.1,2.5,2.8,4
10659,0.1,2.3,2.7,5
3514,2.7,2.5,2.9,1
3514,2.0,2.2,3.0,2
3514,1.6,2.8,2.5,3
3514,2.3,3.0,2.7,4
3514,2.1,2.7,2.8,5
1570,2.2,1.9,2.7,1
1570,1.2,1.8,2.8,2
1570,1.4,1.3,2.8,3
1570,0.5,0.8,2.8,4
1570,0.5,1.1,2.8,5
1939,1.1,1.7,2.9,1
1939,1.2,1.6,2.8,2
1939,1.0,1.6,2.9,3
1939,0.9,1.4,2.6,4
1939,0.7,1.7,2.9,5
1165,1.0,2.7,2.9,1
1165,1.2,1.8,2.7,2
1165,0.9,1.3,2.8,3
1165,0.7,1.2,3.0,4
1165,0.6,1.0,2.8,5
3819,2.2,2.8,2.9,1
3819,1.5,1.7,2.7,2
3819,1.0,2.8,2.9,3
3819,0.9,2.2,2.6,4
3819,0.6,2.5,2.6,5
8242,2.7,3.0,2.8,1
8242,1.6,2.7,2.9,2
8242,1.5,3.0,2.9,3
8242,0.3,3.0,2.8,4
8242,0.8,3.0,2.7,5
6299,2.8,2.9,2.7,1
6299,2.5,2.9,2.7,2
6299,2.4,2.9,2.6,3
6299,2.3,2.1,2.8,4
6299,2.0,2.6,2.7,5
10370,1.0,1.8,3.0,1
10370,0.5,2.6,2.9,2
10370,0.8,2.8,2.7,3
10370,0.5,1.7,2.7,4
10370,0.6,2.1,2.8,5
8477,2.6,1.9,2.9,1
8477,1.0,1.4,2.6,2
8477,0.6,1.3,2.7,3
8477,0.6,1.5,2.7,4
8477,0.6,1.3,2.5,5
5555,2.0,1.2,2.7,1
5555,1.5,1.7,2.7,2
5555,1.7,1.5,2.9,3
5555,1.0,1.4,2.9,4
5555,1.2,1.4,2.8,5
6894,2.7,2.8,2.7,1
6894,1.4,1.6,2.9,2
6894,0.9,2.5,3.0,3
6894,0.9,2.3,3.0,4
6894,1.7,2.3,3.0,5
9733,1.8,1.6,2.8,1
9733,1.6,2.1,2.6,2
9733,1.0,1.8,2.5,3
9733,0.8,1.7,2.6,4
9733,0.7,1.4,2.5,5
7378,2.1,2.3,2.8,1
7378,1.7,2.4,2.7,2
7378,1.8,2.3,2.9,3
7378,1.6,2.6,2.7,4
7378,1.9,2.1,2.9,5
11943,1.4,2.0,2.7,1
11943,1.3,2.7,3.0,2
11943,0.7,1.7,2.7,3
11943,1.3,1.8,2.8,4
11943,1.5,1.7,2.5,5
12926,2.7,2.7,2.9,1
12926,1.2,2.7,3.0,2
12926,1.0,3.0,3.0,3
12926,0.4,3.0,3.0,4
12926,0.9,3.0,3.0,5
6557,1.3,1.4,2.9,1
6557,1.0,1.4,3.0,2
6557,0.7,1.2,2.9,3
6557,0.4,1.1,2.8,4
6557,0.6,3.0,2.8,5
9241,1.1,1.9,3.0,1
9241,1.1,1.3,2.7,2
9241,0.8,1.3,2.7,3
9241,1.0,1.3,2.9,4
9241,1.1,1.4,2.9,5
9995,2.2,3.0,2.9,1
9995,0.9,2.7,2.8,2
9995,0.7,2.6,2.9,3
9995,0.7,2.4,2.9,4
9995,0.6,2.4,2.7,5
14114,2.0,1.0,2.6,1
14114,1.1,1.7,2.2,2
14114,1.0,1.6,2.4,3
14114,0.8,0.9,2.9,4
14114,0.8,1.1,2.5,5
4204,0.3,0.9,2.7,1
4204,0.3,0.5,2.8,2
4204,0.4,0.8,2.4,3
4204,0.3,0.9,2.9,4
4204,0.2,0.8,2.9,5
7490,2.8,1.7,3.0,1
7490,1.4,1.7,3.0,2
7490,1.9,1.2,2.9,3
7490,2.5,1.9,3.0,4
7490,1.8,1.6,3.0,5
14045,2.9,3.0,2.7,1
14045,2.7,3.0,3.0,2
14045,2.3,2.1,3.0,3
14045,1.8,2.7,3.0,4
14045,1.4,3.0,2.8,5
775,2.1,2.0,2.6,1
775,2.0,2.6,2.9,2
775,2.0,2.8,2.9,3
775,1.8,2.7,2.9,4
775,1.7,2.4,2.5,5
7002,2.1,2.9,2.7,1
7002,1.3,1.0,2.7,2
7002,0.8,1.0,2.5,3
7002,0.9,0.9,2.8,4
7002,1.0,0.9,2.6,5
14345,2.8,2.5,3.0,1
14345,1.8,1.8,3.0,2
14345,1.8,1.9,2.9,3
14345,1.6,2.2,2.9,4
14345,1.5,2.3,2.9,5
545,1.9,2.5,2.5,1
545,1.9,2.2,2.7,2
545,1.8,2.3,2.7,3
545,1.9,2.2,2.8,4
545,1.9,2.3,2.7,5
1404,2.4,1.9,2.6,1
1404,1.6,2.1,2.8,2
1404,0.5,1.9,2.9,3
1404,0.6,1.7,2.9,4
1404,0.2,1.7,2.9,5
6297,2.4,2.4,2.4,1
6297,2.4,2.9,2.8,2
6297,2.1,2.9,2.7,3
6297,2.1,2.1,2.7,4
6297,2.1,2.1,2.7,5
14177,0.9,2.9,2.8,1
14177,1.1,2.9,3.0,2
14177,1.1,2.7,3.0,3
14177,1.1,1.9,2.9,4
14177,0.7,2.2,2.9,5
11301,2.1,1.2,2.5,1
11301,0.7,0.7,2.5,2
11301,0.2,0.4,2.7,3
11301,0.2,0.7,2.8,4
11301,0.5,0.8,2.5,5
442,1.9,2.1,2.8,1
442,1.4,2.2,3.0,2
442,1.0,2.6,2.8,3
442,1.1,2.4,2.8,4
442,1.2,2.4,2.9,5
5801,1.6,2.1,3.0,1
5801,1.2,1.8,2.9,2
5801,1.1,1.5,2.9,3
5801,0.8,2.3,2.9,4
5801,0.7,2.1,2.7,5
8436,2.1,1.0,3.0,1
8436,1.9,2.2,3.0,2
8436,1.1,2.7,2.9,3
8436,0.7,2.5,3.0,4
8436,0.3,2.4,3.0,5
2320,2.3,2.3,3.0,1
2320,1.2,2.3,3.0,2
2320,0.7,2.6,3.0,3
2320,0.7,1.2,3.0,4
2320,0.6,1.3,2.8,5
10252,1.1,1.9,2.7,1
10252,1.0,2.6,2.6,2
10252,0.8,1.5,2.5,3
10252,0.8,1.5,2.8,4
10252,0.7,1.5,2.7,5
2504,1.0,3.0,2.5,1
2504,1.1,3.0,2.4,2
2504,1.0,3.0,2.8,3
2504,1.2,2.5,2.5,4
2504,1.7,1.9,2.3,5
12155,0.2,1.5,2.8,1
12155,0.7,1.0,2.7,2
12155,0.5,1.0,3.0,3
12155,0.3,0.6,2.7,4
12155,0.2,1.1,2.7,5
5584,1.2,2.5,2.5,1
5584,1.0,2.0,2.7,2
5584,1.0,2.5,2.8,3
5584,0.9,2.9,2.6,4
5584,1.0,2.6,2.8,5
13293,1.3,2.4,2.9,1
13293,1.6,2.9,2.9,2
13293,1.1,2.6,2.8,3
13293,0.8,2.9,2.6,4
13293,1.0,2.3,2.7,5
2836,2.5,2.1,2.6,1
2836,1.2,1.2,2.6,2
2836,0.8,1.0,2.8,3
2836,0.9,0.9,2.5,4
2836,0.7,1.3,2.5,5
6147,0.9,1.9,2.4,1
6147,0.9,1.5,2.7,2
6147,0.8,1.4,2.6,3
6147,1.5,1.8,2.9,4
6147,1.1,2.1,2.7,5
13197,2.9,3.0,2.6,1
13197,2.4,3.0,2.7,2
13197,2.1,2.9,2.7,3
13197,2.4,2.9,2.9,4
13197,2.0,2.6,2.6,5
3216,1.3,2.8,2.8,1
3216,1.5,2.7,2.8,2
3216,1.2,1.9,2.6,3
3216,1.3,2.0,2.4,4
3216,0.9,2.0,2.9,5
578,0.9,1.0,2.6,1
578,0.9,1.0,1.9,2
578,0.9,1.0,2.3,3
578,0.7,1.1,2.9,4
578,0.8,1.0,2.5,5
13714,0.8,1.2,2.5,1
13714,0.5,1.1,2.5,2
13714,0.3,0.7,2.3,3
13714,0.2,1.1,2.8,4
13714,0.3,1.2,2.8,5
2480,2.5,3.0,2.6,1
2480,0.6,1.6,2.5,2
2480,0.5,1.4,3.0,3
2480,1.5,2.2,2.9,4
2480,0.9,2.3,2.5,5
2452,0.8,0.9,2.4,1
2452,0.8,0.8,2.9,2
2452,0.8,1.2,2.9,3
2452,0.5,1.8,3.0,4
2452,0.9,2.4,2.6,5
6508,2.2,2.4,2.7,1
6508,0.7,1.4,2.7,2
6508,0.3,1.3,3.0,3
6508,0.3,1.1,2.7,4
6508,0.3,1.4,2.9,5
13000,1.7,2.7,2.8,1
13000,1.2,2.2,2.6,2
13000,0.6,2.7,2.8,3
13000,0.5,2.6,2.7,4
13000,0.5,2.2,2.9,5
6888,0.8,2.8,2.7,1
6888,0.9,2.8,3.0,2
6888,0.8,2.8,3.0,3
6888,1.0,2.6,2.9,4
6888,1.0,2.4,2.8,5
9925,2.5,2.9,2.8,1
9925,1.3,2.0,2.2,2
9925,0.8,2.5,2.3,3
9925,0.7,2.3,2.7,4
9925,0.8,2.7,2.6,5
10191,2.6,2.0,2.9,1
10191,1.8,2.4,2.6,2
10191,1.5,2.2,2.7,3
10191,1.3,2.1,2.7,4
10191,0.9,2.1,2.7,5
7786,1.7,0.9,2.9,1
7786,0.8,1.0,2.8,2
7786,0.8,1.1,2.8,3
7786,0.8,1.1,2.6,4
7786,0.8,1.1,3.0,5
4333,2.4,1.9,2.8,1
4333,1.7,1.9,2.8,2
4333,1.3,1.8,3.0,3
4333,1.0,1.7,2.7,4
4333,1.1,1.9,3.0,5
2389,1.0,2.7,2.3,1
2389,1.0,3.0,2.8,2
2389,0.4,2.9,2.9,3
2389,0.4,2.7,2.7,4
2389,0.4,2.7,3.0,5
3384,0.9,1.7,2.6,1
3384,0.9,1.5,2.4,2
3384,0.8,2.8,2.9,3
3384,1.2,2.4,2.3,4
3384,1.0,2.5,2.7,5
5436,2.6,2.8,2.9,1
5436,1.4,2.2,2.7,2
5436,0.8,2.3,2.7,3
5436,0.9,1.9,2.9,4
5436,0.7,1.8,2.7,5
14262,1.5,1.6,2.8,1
14262,1.4,1.5,2.8,2
14262,1.3,2.0,3.0,3
14262,1.5,3.0,2.8,4
14262,1.3,2.6,2.8,5
7055,1.8,1.1,2.7,1
7055,1.1,1.2,2.5,2
7055,0.7,0.9,2.8,3
7055,0.6,1.0,2.7,4
7055,0.6,1.1,2.6,5
4890,1.9,2.0,2.8,1
4890,1.8,1.9,2.6,2
4890,0.9,2.3,2.7,3
4890,1.1,2.8,2.6,4
4890,1.3,2.9,2.9,5
2684,2.4,2.7,2.8,1
2684,1.0,2.0,3.0,2
2684,0.7,2.7,3.0,3
2684,0.7,2.6,2.9,4
2684,0.7,2.8,3.0,5
8154,2.1,2.1,2.7,1
8154,1.3,2.1,2.9,2
8154,0.9,2.3,2.8,3
8154,0.9,2.2,2.8,4
8154,0.7,2.3,2.9,5
14013,1.4,1.9,2.8,1
14013,1.3,1.9,2.9,2
14013,0.9,1.6,2.6,3
14013,0.9,1.5,2.6,4
14013,0.6,1.1,2.7,5
2557,2.2,2.0,2.7,1
2557,1.1,1.9,3.0,2
2557,0.8,1.9,2.9,3
2557,1.3,2.1,2.8,4
2557,1.0,2.1,2.8,5
12267,1.1,1.5,2.7,1
12267,0.8,1.4,2.6,2
12267,0.8,1.2,2.7,3
12267,0.8,1.3,2.9,4
12267,0.8,1.2,2.4,5
2982,2.1,2.2,2.6,1
2982,1.1,1.1,2.5,2
2982,0.9,1.3,2.7,3
2982,1.4,1.3,2.8,4
2982,1.8,1.1,3.0,5
10160,1.3,1.9,2.8,1
10160,1.8,2.2,2.8,2
10160,1.1,1.6,2.5,3
10160,1.1,1.2,2.8,4
10160,1.0,2.0,2.8,5
6453,2.7,2.7,3.0,1
6453,2.1,2.7,2.5,2
6453,1.5,3.0,3.0,3
6453,1.3,2.4,2.9,4
6453,1.8,2.2,2.9,5
8576,1.5,2.2,2.9,1
8576,1.5,2.2,2.9,2
8576,1.2,2.4,2.8,3
8576,1.2,2.5,3.0,4
8576,1.1,1.9,3.0,5
698,1.6,2.0,2.0,1
698,1.4,1.6,2.7,2
698,1.0,2.1,2.8,3
698,0.6,2.4,2.9,4
698,0.7,2.5,2.8,5
9815,1.7,2.7,2.4,1
9815,2.1,3.0,2.3,2
9815,1.7,2.2,2.6,3
9815,1.1,2.1,2.8,4
9815,1.1,2.3,2.8,5
4987,1.6,0.8,2.3,1
4987,1.0,2.6,2.9,2
4987,0.6,2.6,2.9,3
4987,0.9,1.7,2.8,4
4987,0.6,2.4,2.7,5
14309,3.0,2.8,2.8,1
14309,2.5,3.0,3.0,2
14309,1.1,3.0,3.0,3
14309,2.1,2.9,2.8,4
14309,1.4,2.5,3.0,5
9069,0.9,1.2,2.9,1
9069,0.9,1.2,2.9,2
9069,1.2,1.2,3.0,3
9069,1.1,1.2,2.8,4
9069,0.7,1.0,2.5,5
4465,0.7,3.0,2.6,1
4465,0.4,1.5,2.4,2
4465,0.9,2.5,2.6,3
4465,0.8,2.2,2.8,4
4465,0.8,2.9,2.6,5
12955,1.6,2.3,3.0,1
12955,0.9,1.8,3.0,2
12955,0.9,2.0,2.9,3
12955,1.0,2.3,2.9,4
12955,1.1,1.8,2.9,5
2203,2.4,2.5,2.8,1
2203,2.5,2.4,3.0,2
2203,2.1,2.0,3.0,3
2203,2.0,2.3,2.6,4
2203,1.8,2.0,3.0,5
14240,1.2,2.4,3.0,1
14240,1.0,2.7,2.7,2
14240,0.8,1.4,2.5,3
14240,1.2,1.7,2.6,4
14240,1.2,1.8,2.6,5
12772,1.5,1.4,2.8,1
12772,1.6,2.2,2.8,2
12772,1.1,2.6,2.7,3
12772,1.0,2.7,2.7,4
12772,1.0,2.8,2.8,5
9700,1.3,2.8,2.3,1
9700,1.1,2.7,2.6,2
9700,1.0,2.9,2.9,3
9700,1.1,2.1,2.6,4
9700,1.0,2.1,3.0,5
1433,2.1,2.0,2.6,1
1433,1.8,2.0,2.6,2
1433,1.6,2.3,2.4,3
1433,1.3,2.4,2.8,4
1433,1.4,2.1,3.0,5
676,2.8,3.0,3.0,1
676,2.1,2.3,2.9,2
676,1.8,2.9,2.6,3
676,1.4,2.9,2.6,4
676,1.2,2.9,2.9,5
343,2.1,2.8,3.0,1
343,1.9,3.0,3.0,2
343,1.2,3.0,3.0,3
343,1.1,2.8,3.0,4
343,1.2,3.0,3.0,5
10761,1.6,2.4,2.8,1
10761,1.1,2.4,2.9,2
10761,1.3,2.4,2.6,3
10761,1.2,1.6,2.8,4
10761,0.9,1.6,2.9,5
4965,1.1,2.6,2.6,1
4965,1.7,2.3,2.3,2
4965,1.4,2.5,2.7,3
4965,1.3,2.5,2.4,4
4965,1.3,2.2,2.8,5
10389,2.4,2.6,3.0,1
10389,1.8,2.7,2.7,2
10389,2.1,3.0,3.0,3
10389,2.1,2.7,2.9,4
10389,2.7,2.4,3.0,5
4322,0.9,1.4,2.7,1
4322,0.9,1.0,2.6,2
4322,1.0,1.3,2.2,3
4322,1.1,1.4,2.4,4
4322,0.9,1.2,2.6,5
9984,2.8,2.4,2.7,1
9984,2.6,2.7,2.6,2
9984,2.3,2.9,2.6,3
9984,2.0,2.3,2.9,4
9984,1.8,2.4,2.5,5
9385,2.4,3.0,2.8,1
9385,1.7,2.8,2.7,2
9385,1.1,2.7,2.8,3
9385,0.7,2.6,2.7,4
9385,0.8,1.8,2.8,5
10378,1.7,2.7,2.5,1
10378,1.9,2.4,2.6,2
10378,1.0,2.4,2.7,3
10378,1.0,2.6,2.8,4
10378,0.9,2.7,2.8,5
10179,2.8,2.9,2.6,1
10179,1.9,2.9,2.8,2
10179,1.4,2.9,3.0,3
10179,0.7,2.6,2.8,4
10179,0.5,2.9,2.8,5
79,1.9,2.7,2.9,1
79,0.6,2.4,3.0,2
79,0.5,1.6,2.8,3
79,0.5,2.5,3.0,4
79,0.8,2.4,2.9,5
6613,2.2,2.2,2.4,1
6613,2.4,2.0,2.5,2
6613,2.3,2.4,2.5,3
6613,2.0,2.4,2.6,4
6613,2.2,2.4,2.9,5
1390,1.4,0.7,2.6,1
1390,0.9,0.7,2.8,2
1390,1.1,1.0,2.7,3
1390,1.1,0.8,2.9,4
1390,0.9,0.8,3.0,5
1140,2.6,3.0,2.7,1
1140,1.9,2.4,2.7,2
1140,1.8,2.8,2.6,3
1140,1.4,2.5,2.7,4
1140,1.6,1.8,2.6,5
4656,1.3,1.6,2.9,1
4656,1.1,1.5,2.8,2
4656,1.0,1.2,2.8,3
4656,1.1,1.2,2.3,4
4656,0.9,1.0,2.5,5
3608,0.9,1.6,2.7,1
3608,0.7,1.6,3.0,2
3608,0.8,1.7,2.8,3
3608,0.7,1.7,2.8,4
3608,0.7,1.5,2.9,5
4333,2.4,1.9,2.8,1
4333,1.8,1.6,3.0,2
4333,1.4,1.7,2.9,3
4333,1.1,1.8,3.0,4
4333,0.8,2.1,2.9,5
6757,1.3,1.3,2.7,1
6757,1.3,1.6,3.0,2
6757,1.4,1.3,2.8,3
6757,1.1,1.4,2.7,4
6757,1.3,1.5,2.8,5
12028,2.9,3.0,3.0,1
12028,2.7,2.7,3.0,2
12028,2.4,2.4,2.9,3
12028,2.7,2.9,3.0,4
12028,2.7,2.6,2.8,5
3032,2.5,2.7,2.8,1
3032,2.4,2.8,2.9,2
3032,2.2,2.2,2.6,3
3032,1.1,3.0,2.8,4
3032,1.4,2.8,2.7,5
11825,1.2,2.4,2.9,1
11825,0.6,1.0,2.7,2
11825,0.6,1.5,2.8,3
11825,0.4,1.6,2.7,4
11825,0.4,1.2,2.6,5
241,2.3,2.4,2.7,1
241,2.1,2.1,2.6,2
241,1.4,1.9,2.7,3
241,1.3,1.6,2.8,4
241,1.3,2.4,2.4,5
4142,1.4,2.4,2.9,1
4142,1.9,2.6,2.6,2
4142,2.0,2.9,2.9,3
4142,1.9,2.5,2.8,4
4142,2.0,2.7,2.6,5
40,1.4,1.8,2.6,1
40,1.1,1.7,2.3,2
40,1.1,1.8,2.6,3
40,1.0,1.8,3.0,4
40,1.0,2.1,2.7,5
1024,1.1,1.7,2.9,1
