poster_number,human_distance,tfidf_distance,keyword_distance,wordvec_distance,countvec_distance,logentropy_distance
5819,0,0.34334473613827426,0.5402207071057148,0.6513896536211325,17.206563421116805,2.8571255187677873
5819,1,0.31353395054116273,0.5073575292986187,0.5024251210320134,15.351389628650805,3.5229734216039086
5819,2,0.4054139728340571,0.7192959811558804,0.7262217381199088,21.798279850554763,4.457348382442063
5819,3,0.39281606429281096,0.5379981010454497,0.651600686027493,19.21189444254634,3.63815218107293
2459,0,0.0,0.0,0.0,0.0,0.0
2459,1,0.3542581254637797,0.25245969419059855,0.5019413392772655,9.284187827155018,2.623934147445947
2459,2,0.29025090597216235,0.26742654648748976,0.5647719067549719,10.6677137278985,2.64019708931524
2459,3,0.4148469708481157,0.2320236921619563,0.9820135150675564,18.477521857510766,3.6544734874178264
9887,0,0.29090770824967754,0.46115114195326073,0.374516516369783,21.932304857520897,2.7560221269637135
9887,1,0.43420567985121405,0.38654957774495663,0.7782968683108158,24.696751610817422,4.928384576161625
9887,2,0.327067706224598,0.44409650878393114,0.5203830638304402,16.94881725986209,3.332020604462315
9887,3,0.43313909978103754,0.6231181058663191,0.807857923128594,20.390084198842025,3.835653785141561
8915,0,0.3810321225099797,0.5581067279798438,0.6705061885530257,20.412524366732544,3.6052871225189893
8915,1,0.3655829704285893,0.5679388183314391,0.5862651145151678,21.62394144298253,3.910339401000462
8915,2,0.458425316091735,0.6088445868525596,0.7093019766373386,23.170912618507046,5.021864675188345
8915,3,0.44579912865290416,0.9166236116007157,0.840814724167857,22.551502931183276,4.7669624893560565
3283,0,0.0,0.0,0.0,0.0,0.0
3283,1,0.5038769749600531,0.8120895971689917,0.7537890646682431,20.068965535379228,3.566356980927972
3283,2,0.47657047862535223,0.7353118893888672,0.9432476102919655,21.206809299387164,3.789525110248148
3283,3,0.41649761485013803,0.9069355920147827,0.7461634032406429,22.783333138731322,3.746544522225473
5636,0,0.2980962074542404,0.2097983875074955,0.6235636529710328,9.67011356933582,2.881230634216702
5636,1,0.4397507392444825,0.04493944022905219,0.5495900163537308,10.816192642721697,2.8856035653969134
5636,2,0.4094636689683822,0.1192189756335028,1.0063851347604538,14.382121291942141,3.7823617447189166
5636,3,0.4458454192345506,0.0626367346819657,0.8821692784544222,13.210698645243625,3.3623475939814735
6656,0,0.4134829393120886,0.31439748050069366,0.6325851146567537,32.53689520991907,4.206218489853553
6656,1,0.4582751236280192,0.18325570876629732,0.6507898518263064,36.03379956872434,4.778399325329936
6656,2,0.4306709947515717,0.09182593843891566,0.9195845965579634,30.05215822134963,4.383336448220114
6656,3,0.4353738416917231,0.6967831678187996,0.8188117838696495,41.12240988007739,5.329750583571366
8525,0,0.34614994117211023,0.4162570372601503,0.5607137131823288,24.61989221774518,4.549697533775942
8525,1,0.3662267889800637,0.6231359460813973,0.5136459911750111,21.422762174854785,4.534772128416732
8525,2,0.4836731330148932,0.9168828480689506,0.9150044909403787,27.337398927723143,5.497349307540492
8525,3,0.43960738541156696,0.6159397057697895,0.9310384011036427,26.366306251556704,5.982105479064085
4140,0,0.4738869751799858,0.27594528548198877,0.8160237056435717,20.846090684228265,5.018239651867436
4140,1,0.42260751336248564,0.10011218326390353,0.888677454567648,18.85328333903336,4.1578050160259235
4140,2,0.4427898088343754,0.628236244460101,0.8503368810333533,22.12820232363416,4.840722734891139
4140,3,0.42182267145292934,0.11576776966309925,0.8762074679390666,20.050353213742486,4.325190606944599
2400,0,0.34809005667474174,0.2881729858454307,0.42822693379212384,14.642679935976501,3.6375063176405495
2400,1,0.4015261863376119,0.5267090114167535,0.533256723520597,25.39610259775332,4.538015852214276
2400,2,0.38184704582797774,0.5521474590179976,0.5774271257805268,17.728924112627574,4.472118748546828
2400,3,0.3567843849200361,0.6543606152692867,0.6233743452222555,18.39168609701196,3.9682329727885195
14072,0,0.3203121255987462,0.3543322607195769,0.6461525734733987,31.01712743488162,3.8014186132318635
14072,1,0.39581976803323726,0.4518865779793209,0.613768927485346,23.44341111364925,4.361689599742918
14072,2,0.4999636394355847,0.31127851047570665,0.8778396086420761,29.50051407262713,5.50938898449635
14072,3,0.494029178349312,0.4075290664501698,0.8379325267183914,25.769763219371413,5.312089552705302
402,0,0.2736534868162245,0.08324687670628711,0.5773109070967188,19.85141652928287,2.541906686555559
402,1,0.3484311946309084,0.6103477152687099,0.6349309617870327,22.839783795417027,3.3009630789049282
402,2,0.4130949179582307,0.3236589333208887,0.5779471101264806,28.521353277897862,4.78756108739741
402,3,0.38681982587245634,0.5198055514876267,0.9175417983738943,28.06612164064569,3.9988492368401536
7937,0,0.38609856937992343,0.40053107769793356,0.5467412419421104,22.858026469545475,3.5059831585303614
7937,1,0.4217120717056313,0.013879345789072689,0.7825684586859296,24.654088378648073,3.8655375014359126
7937,2,0.43448934989208227,0.11943648064806149,0.6193829357819259,26.981288169325605,4.111836415898992
7937,3,0.4785036776806957,0.5380881607735207,0.7721855697979485,31.08711303641281,5.378949000966199
14378,0,0.3287292201200275,0.684789431507822,0.429242132961851,17.97216944515464,3.0895072233943837
14378,1,0.4713586863488307,0.6468566877366919,0.7183348532593729,19.923775324747055,3.9105623887357064
14378,2,0.3257880884278421,0.5100216835495727,0.6087554781991699,15.136459654966172,2.672969988516517
14378,3,0.3975361462731956,0.5237146045399775,0.7588975779630097,13.801630956500468,2.9746889732132393
6760,0,0.3297139199811785,0.3650716549878081,0.5828731106943126,17.534222453208947,3.4126467751070453
6760,1,0.2792047352453431,0.5679769743666746,0.5387412715798465,21.884928352626737,3.111707334761258
6760,2,0.4245052838823257,0.27518378991977693,0.8323117452585139,18.63645748971573,4.121998154863641
6760,3,0.46871531142955836,0.5318275438622343,0.7739700683415671,22.425506683667756,4.692933609299386
5196,0,0.38127879296587947,0.4756816322998486,0.6333465004596248,21.111587005797976,4.121602813162456
5196,1,0.42921079649588295,0.7053234628619541,0.5782839204992398,18.59903888913641,4.245193559956901
5196,2,0.4353398060034572,0.6454231959242287,0.6708935814046404,23.457979377420166,4.547253785423882
5196,3,0.4618826303190205,0.048868304647072376,0.7984282004511429,23.693217518400303,4.985177071240088
12771,0,0.3442620378831994,0.7712509838175158,0.5221170680837666,20.068703477759588,3.412438485097015
12771,1,0.3659026746714667,0.35178686648154306,0.7573168072155685,22.700065755457178,3.494040775145198
12771,2,0.3944874504802148,0.12041861456867192,0.6239061535389611,23.88322146735385,4.335919637414468
12771,3,0.37092453416789256,0.5036268218586554,0.6153353002707339,29.91789633416455,4.514641759558417
3079,0,0.2869066020919922,0.7321535329152759,0.35129020575751957,13.400034207188094,2.877847225540161
3079,1,0.3907091556608797,0.2955546258910952,0.6200932832919689,18.800457881611006,3.885692207001086
3079,2,0.48909641221380123,0.944223234510236,0.7122756513036503,18.862977205764345,4.427681992865002
3079,3,0.4507737650450827,1.0039167011161294,0.639309159437931,24.075013049123218,5.104916205957929
7479,0,0.4199899123787494,0.22003387538994734,0.6268561340737214,14.355266064899524,3.867754888464024
7479,1,0.30721568582560044,0.06041251876878031,0.6305806186421058,12.681431098651426,3.0569247327791573
7479,2,0.32103370083170457,0.1645374876761993,0.5827869419241106,13.89098987519875,2.2588530088501786
7479,3,0.3506113568579035,0.030573229346640914,0.7099905569683529,11.917120266594598,1.8415198900947762
3240,0,0.30403342318976445,0.2502947636329992,0.6159206689965786,15.931709384196392,2.7852761515519315
3240,1,0.34505508703550847,0.5258295755237882,0.751072516145899,24.937458445763152,3.6872754719048886
3240,2,0.4167761719582723,0.30304711039599375,0.5813194539419999,15.648385722460151,3.157151663957078
3240,3,0.423309665224712,0.3813001520879918,0.9392902539660514,24.042529763019523,4.12675473888587
2675,0,0.373940511526797,0.1470345425759127,0.4722600348742955,19.81256745253224,3.380069605479369
2675,1,0.3859536956967356,0.41180598883773367,0.36321293115125236,16.007497708708584,3.1412817090806002
2675,2,0.41019339508128344,0.5429179183711392,0.5328549637876884,19.424357347297555,3.3674410220437223
2675,3,0.42407627037682666,0.5912904107126857,0.6634471587079832,21.0710734947136,3.761453036934852
3609,0,0.3153486884527754,0.5606632096799395,0.4759431787946754,17.88792237633901,3.4623401525679665
3609,1,0.4580567186202293,0.3176236434187189,0.6941099558452806,24.35515056615646,4.989141533920314
3609,2,0.3847968012011134,0.8968079073739921,0.676513016299113,16.34134907291382,3.7761057699810863
3609,3,0.4381588941827451,0.5131917726008407,0.8663364245856137,20.981961184335667,4.503689483504619
12072,0,0.38727366774972694,0.2966162655742253,0.5402761462219903,22.099284484206063,4.1885673791792835
12072,1,0.4176036272421939,0.14513672431923094,0.7923727538357052,18.062932010129646,3.3579678917408287
12072,2,0.4229933138299148,0.0784055028906968,0.7844331500097586,18.58299475862837,3.3135271842037777
12072,3,0.3943069590191203,0.4821455909887923,0.5370009360258461,20.692558350689108,3.881373959514311
3070,0,0.40371332138806876,0.8427173901354509,0.6424662541708931,20.990560344030474,4.7391481134653235
3070,1,0.5030784902396389,0.09257990605332417,0.783016385938178,24.763406015628775,5.527273451790647
3070,2,0.5376774028107677,0.9956427275971974,0.8839604945340376,23.29032144300593,5.637410401840163
3070,3,0.5212175017425503,0.7461644551412735,0.8691869875432332,26.312005259516216,5.314025190386891
10302,0,0.3021793867312534,0.3499926911864989,0.38827323323025525,19.219463402056615,2.689134749436816
10302,1,0.34562464206415255,0.5561283160893042,0.548992740732619,21.67744891333401,3.6072198280966674
10302,2,0.37724440653118835,0.7247958650820444,0.7793911564074036,27.673460318646413,4.778974982007401
10302,3,0.4379471957806491,0.8996996128845786,0.7918668200061457,22.47012416426732,3.6730838620598587
12383,0,0.3508072052506475,0.4395115460419364,0.6239760861822075,15.609067184348255,2.801568597725718
12383,1,0.34595393817667086,0.22055864407040046,0.5494155886013582,16.638804099109766,3.5421981305985604
12383,2,0.3743165299121679,0.18699372289563007,0.56051643404505,24.67129211844071,3.8956793459554366
12383,3,0.3851072841699069,0.12318538139043696,0.6749688865208409,19.74352223636436,3.709785373107382
10483,0,0.4656994586368563,0.5838039588875598,0.5833486844714568,16.35595115188774,4.280275468866308
10483,1,0.2645228839231971,0.11161560629293024,0.46593861220687166,13.959856973726753,2.1951107500792983
10483,2,0.3768762066813892,0.6997120633231176,0.5303925018483444,24.892509304287767,4.128026789389235
10483,3,0.44452921563511927,0.4637085138353869,0.8651648995367933,15.0329658493316,3.349177102198484
2426,0,0.45234809473859044,0.36117399406456313,0.7314053421142273,22.886109695487736,4.545910462061613
2426,1,0.4940112266324614,0.3673031765699874,0.741798852407501,21.15335538107198,5.078799767225788
2426,2,0.40871869712325193,0.339300201818477,0.7035221474618497,18.007687358654486,3.8724308588613696
2426,3,0.4329886167801745,0.6060596480415582,0.833160642913421,23.169266634556926,4.642566578916192
7528,0,0.19494735825050263,0.622147253952012,0.39474145727518484,10.899217554638694,1.7415234796184635
7528,1,0.3575836921366573,0.45454062922074356,1.1151816859587982,27.034907662684034,3.267853772152593
7528,2,0.34604953286930307,0.13839135932460145,0.5949962446398581,13.236625030758823,2.280174271173309
7528,3,0.3367105070123093,0.03163884259548348,0.5703742285274384,8.646246997980136,2.402291670244847
14248,0,0.31872228209379433,0.38206408125499397,0.5163348643678509,14.305115666375686,2.839381247633518
14248,1,0.2991049087399746,0.23795437633762057,0.4286344637505035,19.85047714895427,3.6127702180112538
14248,2,0.39706077758979685,0.26284193559667507,0.7917590166109886,19.05309833521672,4.345476038258068
14248,3,0.37749784826460187,0.4122008066729764,0.59591361273294,16.520485820971036,3.4630281620868586
4315,0,0.2933615621058324,0.2530990382406058,0.41759595999100513,16.58129368521675,2.9640050249834418
4315,1,0.3585612493168974,0.5515897125673541,0.814288540614256,17.049862472625332,3.3100006463299594
4315,2,0.4263503442937824,0.7032658244759677,0.7405099858724744,24.595954303138527,4.345558834001193
4315,3,0.46458374269565283,0.6347366733976865,0.764418573579784,19.95416319735617,3.459660520628429
9720,0,0.3827526273520362,0.07205585966235274,0.5512591704546335,18.097087548762307,4.672129412120227
9720,1,0.38969539139604603,0.5939738969137865,0.5169123055021766,18.120244287126987,4.35490577170183
9720,2,0.4708287869151182,0.6408752431971887,0.8752158181598748,23.96347753685789,5.585017677070231
9720,3,0.45645928784726525,0.8572877467605675,0.8653343932471433,23.138895006552207,5.318525188302811
12252,0,0.0,0.0,0.0,0.0,0.0
12252,1,0.41630426925250474,0.26016753788932956,0.5724673673778593,22.105690949745924,5.195327433297022
12252,2,0.45933104835998056,0.32610981825650553,0.794380285066095,22.04729739333362,5.444361353298435
12252,3,0.36113273846376054,0.24326197176279082,0.5678735310090429,16.952046945187803,3.930747934668342
9461,0,0.38487262971835123,0.6400344963299265,0.5947893450169158,22.797102411164968,4.085949444233391
9461,1,0.5018578746097007,0.7564771086856904,0.9159766379204237,29.064340019456818,5.343525100408664
9461,2,0.47547725749827546,0.5581288819268932,0.8883819531757812,23.509209683164993,4.5727299885251265
9461,3,0.4101690733453369,0.5332652563199827,0.9055308085035589,21.16861148029483,3.97287792200369
8826,0,0.3607379359604009,0.699180129149451,0.5822915211442373,14.683846488170268,2.3266149895535935
8826,1,0.38489579947092595,0.5279816755070428,0.6806451962839163,22.35693079900841,3.740261681436213
8826,2,0.3904373250548108,0.711074236044447,0.722571456945792,16.731223363421183,3.287348215864713
8826,3,0.4413167259797011,0.6471984595715055,0.750404542885828,18.490314031339523,4.227441314583457
1093,0,0.3407120156611253,0.400728688902453,0.581626141991462,24.50720104191244,3.7966416507807654
1093,1,0.3862588340901917,0.5869530796761372,0.8261105460590364,26.167607197580036,4.1304350309702444
1093,2,0.42508438803138326,0.40082895998806195,0.7926511939996681,30.890113486685454,4.799748376064755
1093,3,0.4339312745348743,0.4562742660961323,0.8988774514319692,28.199687177406005,4.78991413978298
10048,0,0.2562876983812454,0.09539185723216298,0.443413757326181,21.432356792351342,3.1138853078241033
10048,1,0.40163198854473453,0.6362302926869075,0.6847436914393357,17.342548516147623,3.940621509751729
10048,2,0.3823906833269844,0.08249407202767975,0.5458530972850307,14.010007877777332,3.7199641518918702
10048,3,0.44028735684486436,0.8027754814845218,0.6999323465618058,20.52267895338885,4.605895705872494
8361,0,0.33789260919344394,0.703936592188729,0.6995517067514344,17.04597397880094,3.5277974258707956
8361,1,0.3127772919398824,0.385897363589597,0.766486817150776,19.287802242265546,3.348754129401515
8361,2,0.3631452597720957,0.6104939515758874,0.6336374567521708,17.250529324380757,3.2958875930281617
8361,3,0.4518525061568785,0.8041150530224261,0.7272248101677345,24.53506254972627,4.609336937413894
8654,0,0.0,0.0,0.0,0.0,0.0
8654,1,0.4174672263586749,0.30904870484659924,0.9354366744474102,22.217596334589505,3.7360155748896258
8654,2,0.45592016978207367,0.8155319717220156,1.0870838607391105,23.927539663258983,4.279644139735513
8654,3,0.48943252626172523,0.8764352494909753,0.9623790658152812,17.91490448569931,3.6253017323727414
4937,0,0.33102969821562794,0.09828954260911422,0.504029898284512,15.941231070500761,3.242297970710712
4937,1,0.2663487464977466,0.35358446904475016,0.39723811984992496,21.428327330997394,2.8647599550233527
4937,2,0.45639262703703376,0.8535289538317637,0.7788845130941165,22.515735318848243,3.985505305352681
4937,3,0.3275299063014408,0.4333959300005709,0.5670016660106876,21.594861377036104,3.234863371981699
8266,0,0.3820884733460699,0.08406006857098464,0.563173025823312,16.632896984845974,4.272031238786825
8266,1,0.47878969176493713,0.6038895364069549,0.8472360656778826,27.561306925437076,5.315062845821795
8266,2,0.4550424590643713,0.3417904268922951,0.7891861582431708,12.953199378846918,2.8858700393202965
8266,3,0.4225937332412497,0.06167923328011004,0.9526433698694877,15.915598709460175,3.2735436332509664
13217,0,0.3021140669824801,0.4660792301530107,0.5412322040583893,15.012844404340358,2.2916552291685433
13217,1,0.44638149441950953,0.5331608889256565,0.7498424641838061,16.80011153868128,4.5643156952390065
13217,2,0.5039082045573892,0.7909932015567837,0.7118594840189549,16.005768076006873,4.850868099434254
13217,3,0.4960213030017842,0.6484765156507346,0.9253298945843162,22.303303684611983,5.102784124595277
5735,0,0.4491312989939714,0.7385810230880676,0.6171081541673447,22.266672062636182,4.710136537858577
5735,1,0.4561761919223494,0.4859427170819512,0.7674662293903499,25.122117824075364,4.21986120899115
5735,2,0.4367504176942422,0.5511578711644994,0.9243042892669793,29.916261280236494,4.578937314152262
5735,3,0.4049446470693639,0.5535787463841533,0.6798247292578706,18.13400433650534,3.623732114930055
8263,0,0.3426429888038111,0.04696519660279654,0.6907470872439503,22.578753576277073,3.671837630539336
8263,1,0.4759676488670542,0.04426002869243457,0.6132402166306707,31.23693956049736,5.519595014751699
8263,2,0.49350479262479185,0.16219096953659334,0.596033845649973,29.29032897885295,5.418603724206077
8263,3,0.4844694848420875,0.1835112507078691,0.8083151734664822,30.784910639177905,5.412091584562952
3619,0,0.28305172895483316,0.8085480346392637,0.38477491138155573,21.704792252773185,2.8462639696205714
3619,1,0.3471087155188821,0.5070896048688734,0.5161300202099766,29.549700376993854,4.461149714204274
3619,2,0.4264335626055784,1.0418416049069614,0.7897114847198898,29.063098653673954,4.45204173470212
3619,3,0.394059547294899,0.8077136000124489,0.6974903887448726,24.928600352227757,4.495895814861243
13821,0,0.40183855642935357,0.5024087787757533,0.577709877532595,17.090224529062482,3.833684820669501
13821,1,0.3855009440974964,0.5250076883984264,0.4948385870383304,17.288392993118528,3.7304783929630596
13821,2,0.4721099077405778,0.5762503105747135,0.8941826730560476,21.03325716400494,4.402015143572274
13821,3,0.48903033517127886,0.7845600800838617,0.9199177144873487,24.901660835389446,4.957264704685352
7923,0,0.35904603025753024,0.3911759004609615,0.5106534365515206,18.72466830444636,3.7476802613555993
7923,1,0.4293433102570256,0.613825675178821,0.673882691097045,12.700235066053047,2.9432744843759298
7923,2,0.47520074738818946,0.38860980500444314,0.8012718968247019,18.109168770372378,4.177929987841802
7923,3,0.39334812064682223,0.5362861840724391,0.8573857120454541,19.198925557452583,3.250451398649546
8631,0,0.36161263481683575,0.2338932729618554,0.577062739394003,15.552101097366274,3.258127899135854
8631,1,0.3698585580024299,0.2765050487719238,0.4927000311342757,11.706958191711616,3.084845814532705
8631,2,0.361101088329183,0.5862817619293115,0.42931651362412077,14.650968844402339,3.301150721246325
8631,3,0.4003049870800289,0.24068560879848913,0.7227491054322513,20.697419279155532,3.75432115503005
6221,0,0.24342466549930195,0.6144217165659955,0.29240738575462505,19.73062047508127,2.315087322682666
6221,1,0.46303697027648766,0.5704114447248296,0.6910636634270487,23.731902672496453,5.020606567843508
6221,2,0.40670847699766294,0.8749724483769448,0.48917345878576024,24.97743041215599,4.5792424501030915
6221,3,0.48255694675397265,0.9151126827673577,0.6958530714578739,28.21925018591889,4.998848189243012
1649,0,0.4450667734029006,0.3780413411616899,0.8863669024829881,51.81392488261717,6.632362745344467
1649,1,0.4688850806872061,0.25169429450187447,0.6932622998239432,28.086829783320567,4.98309480156744
1649,2,0.4564582525002522,0.0948447697226951,0.8378148158407964,29.40374016177712,5.391568415429575
1649,3,0.2764054294456009,0.06465250824605073,0.34859180433261666,19.981721661058028,3.803106397370211
2906,0,0.32527803252211573,0.065249941205377,0.6055515814888144,17.16567748202971,3.5464269594961424
2906,1,0.2734692962149396,0.38346963144447277,0.4292903538114706,15.397392020735971,2.2979916963609153
2906,2,0.36632716124454406,0.3635118971760482,0.740507471417681,14.032147414740894,2.5985242922056453
2906,3,0.3567525139511063,0.3176624690328377,0.8457738799174053,15.66697308525116,3.3503822828819625
13590,0,0.37590298082633533,0.2797356304149585,0.5720983990188986,13.462750528448993,2.4690683483765614
13590,1,0.38412114320187146,0.0914087208137007,0.5309725501791991,15.14417630406519,3.1140218108894704
13590,2,0.2694427911081059,0.061023971958509955,0.6153442241172564,11.258117352903168,1.798989454685006
13590,3,0.4178601496640164,0.21875070523751203,0.6178512389584334,16.019156802500166,3.6365382625434064
4593,0,0.0,0.0,0.0,0.0,0.0
4593,1,0.38168150793904715,0.5691792842422725,0.6128776894046049,21.06387105420426,3.2876254544205294
4593,2,0.46649719517808974,0.5741181136645105,0.5362394224433416,14.02338655308739,4.821220965103635
4593,3,0.3716556256599812,0.9396126065202305,0.748284983505995,18.68737487207134,3.5999111691223704
10145,0,0.40139038138876604,0.20395023446043908,0.5157317385969237,19.862099921324646,5.087525368293028
10145,1,0.40473929166608497,0.30101934338883474,0.8233325538400746,20.430222250841883,5.179630729838608
10145,2,0.49025186927082537,0.4525395344317654,0.6792096233021806,21.942783252729022,6.163833437267603
10145,3,0.41039890653655703,0.40102615687397086,0.5782780268864911,23.44444118860573,4.749619031767346
9210,0,0.31044715587739624,0.6210355509073223,0.6765607766253706,12.383994329152552,2.5954047472852193
9210,1,0.3471265325255295,0.5720610934887825,0.7554714362808068,14.892074913659096,3.02455736293999
9210,2,0.3069774947366061,0.6534390755196995,0.6880596910632888,17.86794912927677,2.9738185659047374
9210,3,0.4172142550766526,0.549237680992257,0.8389429379020595,22.439243481356083,4.611263590531329
4985,0,0.3611710059312125,0.47150859329246625,0.5408218966627347,16.63677483116473,3.5781030658583344
4985,1,0.3458112673849661,0.48184193094274863,0.5390149722549092,19.341359311948946,3.5727277598476608
4985,2,0.4245667186549078,0.7673017180101736,1.0234810406963728,22.778650052024165,4.048782783235155
4985,3,0.4529514207190759,0.6612519733667764,0.8428702660345818,23.755530154328422,4.460424729661031
10816,0,0.3944277380954088,0.4069734134510414,0.7124608546764516,18.233091358107295,3.271721426829743
10816,1,0.3883964527041143,0.042768091980216014,0.4418186739784903,20.014220541874888,3.9880936495335813
10816,2,0.4245170807145479,0.07703985075225571,0.7838901887163394,19.528066135420268,4.145367885330147
10816,3,0.4513565735577966,0.43303377598835985,0.8433071477896422,23.221213153259413,4.036132404280682
3962,0,0.2633236246942515,0.4671158942467605,0.4828891940329916,17.9385596921774,2.9671880790468474
3962,1,0.2783543658648502,0.05035454671513507,0.5920439921429939,14.514470433015003,2.0966726047840134
3962,2,0.44249572633482703,0.6716694583322701,0.8758282188213172,26.16603571601979,4.664483405429988
3962,3,0.4245954585493653,0.368251802219183,1.0695723784913098,23.817368586094005,5.173196120683291
11719,0,0.3441345408418788,0.6686284660006117,0.45019542553578584,15.23836529827126,3.647199614397665
11719,1,0.3597102609740196,0.7846477451984165,0.5255917078269062,16.758558662231845,2.750173078034767
11719,2,0.41868780818872087,0.8371525644416121,0.7733897982353051,18.999611544885248,3.2816250907549023
11719,3,0.49942011886144005,0.7523256453418525,0.9883508842854521,26.099309751862542,5.217952728771081
1182,0,0.504887146050934,0.5454205129884907,0.8575922678319253,24.130540223571153,5.754825434703603
1182,1,0.5370575039521365,0.49779711616925204,0.7379245865217622,15.798214436943617,5.539470015546662
1182,2,0.5403728572705426,0.4401698744103589,0.8166192410884175,25.348546445156718,6.321808922222299
1182,3,0.4863488206048874,0.5572568535365089,0.721109716853109,27.597926826067912,5.617368176339417
7298,0,0.3527797793297807,0.3836377024399128,0.7341028251342014,16.946037327293794,4.548223960157587
7298,1,0.4409256874137987,0.5756225793419174,0.6160337845174212,25.11126956845996,6.00686633531314
7298,2,0.426872104239006,0.057979604090872675,0.7458307132599036,20.199680676947146,5.551907688993628
7298,3,0.400766683488691,0.01918629350148988,1.1496011776461141,18.675736742630757,4.928798998632046
7844,0,0.0,0.0,0.0,0.0,0.0
7844,1,0.4090398403310146,0.5059333802935446,0.6097215071088823,14.990192538671655,2.8046985528036883
7844,2,0.4746190505001941,0.5750578832474744,0.6805525253589241,18.75340452314738,3.9956246635852684
7844,3,0.5339016123195148,0.6032227998646548,0.8680078187036305,21.037965289392552,5.155908372959386
5631,0,0.2151947619812278,0.057680741821731725,0.43828060327481694,11.303121059801711,1.7263432069758828
5631,1,0.3326295352983817,0.029265957107969094,0.43391625094621306,10.980825669366425,2.6983162031589725
5631,2,0.434651440580238,0.08370736846597292,0.8255487022759086,26.981527455186818,5.170261229917893
5631,3,0.35361529652288715,0.039773395022514736,0.9003470371146531,14.684884938865919,3.0749121163479987
534,0,0.3245036126300887,0.5402791925926492,0.5897820877968039,23.303833700789422,3.4584317961263658
534,1,0.3408640107668765,0.4812306160769672,0.773152172312454,21.67290741478038,3.9566519730221126
534,2,0.3455918623993043,0.45112972280648855,0.5976395665101729,20.382220819069023,3.9495070487831643
534,3,0.44221193445002666,0.673620863470266,0.7338551025336599,27.110413926075722,5.132834429127178
7103,0,0.36136755948253874,0.026026922699222497,0.6086848076297913,22.28080436913058,3.767111629432525
7103,1,0.38080866274708786,0.0359057762565948,0.6766041438681303,21.434617791065538,4.11839202293786
7103,2,0.353717140930103,0.46595068941456846,0.509568646674745,20.5917117164544,3.3904386498850814
7103,3,0.33020317312763486,0.0694155532646875,0.6020116569088423,24.57139005873157,3.5670308257265892
10506,0,0.34582275984403427,0.03785415965121888,0.6610528733071713,22.023732200567892,2.74271197205251
10506,1,0.3626155718882174,0.42755490120913536,0.6753893687713087,19.257498587285262,3.432634617279556
10506,2,0.2605784942042963,0.10906355809590013,0.3178537423136458,12.581461126989568,2.4095635041751193
10506,3,0.4029013740810548,0.10933083423042371,0.5453948909447653,16.657040047480724,4.097270307719395
13042,0,0.3671913847252749,0.4487617896572689,0.5497606309926782,17.111448954255387,3.1677845320467344
13042,1,0.3198073634323327,0.49506953815396393,0.5835937053735708,15.380574532727024,2.936808993697412
13042,2,0.3940602345004055,0.39666103537589914,0.7294546073520157,22.774205526839733,5.0249949167594625
13042,3,0.3977131219448253,0.7346751506099422,0.5986854663600767,24.363394259772022,4.471311239532629
3721,0,0.36042154643244756,0.7346445440529827,0.6644040351412852,16.65755692882594,2.780605342657716
3721,1,0.32868084472926873,0.4433232010893036,0.7007040748487927,12.905668840115407,2.4640176250275716
3721,2,0.38026719977544576,0.4965096645674178,0.5749486423282048,18.301518398399416,3.151727010855354
3721,3,0.4421871523567633,0.5046227157076735,0.893783749273829,25.218049670654835,4.615508856660973
7947,0,0.2281757558626443,0.15220330181624786,0.4542528768377086,19.145397840669506,2.385227284627811
7947,1,0.4420722192948556,0.6319584982912599,0.6473231457472716,17.384223471521256,4.116241477904113
7947,2,0.338626409634327,0.5118386674817712,0.7859575237164055,13.44747898642185,2.394623763358638
7947,3,0.34562015569176535,0.4465696133295139,0.8577884296552322,23.618988619265053,3.4982055271963266
7135,0,0.40438621292762905,0.04466402040945935,0.6876822553610986,24.18750789907274,5.024104336295451
7135,1,0.42925962821276925,0.047188659433103776,0.7595735812024047,28.223108021087747,5.1577234834269685
7135,2,0.4414905011716008,0.05380487858684539,0.5469138624252801,25.76030970101957,5.86376261518376
7135,3,0.46312840428353147,0.40996369339815486,0.8709251585032364,26.504841124782473,5.356041307771664
5887,0,0.38943336532545325,0.2377865712406058,0.7482824018991007,24.219657872667344,3.2821242079700186
5887,1,0.28512162055051066,0.26758555077498725,0.4012018462474137,23.66065283565452,2.907270693141017
5887,2,0.3088649155670217,0.3009983493446,0.5577240692327327,24.966548139308188,2.689027537064229
5887,3,0.3966097374476059,0.5408498494306418,0.7903358626938047,23.37521946760999,3.117763261215866
10987,0,0.4630939886165387,0.5805610706598657,0.7480338929569514,20.072009858214784,3.7313618609850105
10987,1,0.3954805974031603,0.47729155973973286,0.5438663876043885,18.792807033630453,3.9422726574756664
10987,2,0.41907602142055406,0.7318871628346355,0.6300689546617826,18.9355504111907,4.176953947248529
10987,3,0.370188478092964,0.8009740633602559,0.7388879965376046,25.45125190965256,3.801534561178645
2300,0,0.43094104516935544,0.3825874243537072,0.6441638629358241,23.946741910293095,4.887012958307927
2300,1,0.4087358580276728,0.7178326474082293,0.47107474053177556,23.3859962993967,4.748165835611225
2300,2,0.4240675258402405,0.8022521131461595,0.5713492621081189,24.25121247795658,5.188929591682165
2300,3,0.4608952957869429,0.5529433694398713,0.9630139818248051,25.045466539572942,4.828354206862546
